#chrom,start,end,region,0X,1X,10X,30X,100X,500X,1000X,5000X,10000X,mixture,batch,1X_ratio,10X_ratio,30X_ratio,100X_ratio,500X_ratio,1000X_ratio,5000X_ratio,10000X_ratio
MN908947.3,1,29903,whole genome,29902,27387,26674,26261,25027,22942,19240,1325,0,o5-3,illumina_bwa: pwrb,0.9158919135843756,0.8920473546919938,0.8782355695271219,0.8369674269279647,0.7672396495217711,0.6434352217242993,0.044311417296501905,0.0
MN908947.3,1,29903,whole genome,29902,27731,26623,26004,25114,21622,14594,0,0,o4-2,illumina_bwa: pwrb,0.9273961607919202,0.8903417831583171,0.8696408267005551,0.8398769313089426,0.7230954451207278,0.4880609992642633,0.0,0.0
MN908947.3,1,29903,whole genome,29902,27706,26724,25655,24030,19770,14159,0,0,o4-3,illumina_bwa: pwrb,0.9265600963146278,0.8937194836465788,0.857969366597552,0.8036251755735402,0.6611597886429001,0.47351347735937394,0.0,0.0
MN908947.3,1,29903,whole genome,29902,28215,27201,26814,26371,24357,20690,0,0,o2-2,illumina_bwa: pwrb,0.9435823690723029,0.9096715938733195,0.8967293157648318,0.8819142532272088,0.814560898936526,0.6919269614072637,0.0,0.0
MN908947.3,1,29903,whole genome,29902,27938,27598,26663,25830,23768,21073,965,0,o2o3o4o5-2,illumina_bwa: pwrb,0.9343187746639021,0.9229482977727242,0.8916794863219851,0.8638218179385995,0.794863219851515,0.7047354691993847,0.032272088823490065,0.0
MN908947.3,1,29903,whole genome,29902,28986,28007,27243,26418,24572,21760,929,0,o2o3o4o5-3,illumina_bwa: pwrb,0.9693665975520032,0.9366263126212293,0.9110761821951708,0.8834860544445188,0.8217510534412414,0.7277105210353823,0.031068155976188883,0.0
MN908947.3,1,29903,whole genome,29902,28644,28616,28597,27726,24561,20413,1084,175,0adgio1-2,illumina_bwa: pwrb,0.957929235502642,0.9569928432880743,0.956357434285332,0.9272289478964618,0.8213831850712326,0.682663366998863,0.03625175573540231,0.005852451341047422
MN908947.3,1,29903,whole genome,29902,28825,28605,28090,27315,23777,18541,15,0,0aio1o2o3o4o5,illumina_bwa: pwrb,0.9639823423182395,0.9566249749180656,0.9394020466858404,0.9134840478897732,0.7951642030633402,0.6200588589392014,0.0005016386863754933,0.0
MN908947.3,1,29903,whole genome,29902,28070,27293,26866,25573,19166,13077,884,0,0-4,illumina_bwa: pwrb,0.9387331951040064,0.9127483111497559,0.8984683298776002,0.8552270751120327,0.6409604708715136,0.437328606782155,0.029563239917062403,0.0
MN908947.3,1,29903,whole genome,29902,28317,28203,27924,27324,24990,20346,958,0,a-2,illumina_bwa: pwrb,0.9469935121396562,0.9431810581232024,0.9338505785566182,0.9137850311015986,0.8357300515015718,0.6804227141997191,0.032037990769848174,0.0
MN908947.3,1,29903,whole genome,29902,28057,27452,26934,25702,19601,13159,513,0,g-2,illumina_bwa: pwrb,0.9382984415758143,0.918065681225336,0.9007424252558357,0.8595411678148619,0.6555079927764029,0.4400708982676744,0.01715604307404187,0.0
MN908947.3,1,29903,whole genome,29902,27763,26817,26072,24898,20193,14903,2105,98,i-2,illumina_bwa: pwrb,0.9284663233228546,0.8968296435021069,0.8719149220787907,0.8326533342251354,0.6753059995986891,0.4983947562035984,0.07039662898802755,0.003277372750986556
MN908947.3,1,29903,whole genome,29902,28659,28340,27688,27042,22586,15912,29,0,d-2,illumina_bwa: pwrb,0.9584308741890175,0.9477626914587653,0.9259581298909771,0.9043542237977393,0.7553340913651261,0.5321383185071232,0.000969834793659287,0.0
MN908947.3,1,29903,whole genome,29902,27355,26647,26070,24755,19148,12801,1207,0,o1-2,illumina_bwa: pwrb,0.9148217510534412,0.8911444050565179,0.8718480369206073,0.8278710454150224,0.640358504447863,0.428098454952846,0.04036519296368136,0.0
MN908947.3,1,29903,whole genome,29902,26144,25321,24703,23248,19870,17362,2904,177,o2-3,illumina_bwa: pwrb,0.8743227877733931,0.8467995451809244,0.826132031302254,0.7774730787238312,0.6645040465520701,0.5806300581900876,0.0971172496822955,0.005919336499230821
MN908947.3,1,29903,whole genome,29902,28185,27294,26346,24701,21935,18932,1885,0,o3-4,illumina_bwa: pwrb,0.9425790916995519,0.9127817537288476,0.8810781887499164,0.8260651461440707,0.7335629723764296,0.6331349073640559,0.06303926158785365,0.0
MN908947.3,1,29903,whole genome,29902,18084,17116,16237,13467,10069,7701,1815,198,0adgio1o2o3o4o5,cg: wb,0.6047756002942947,0.5724031837335295,0.5430071567119257,0.45037121262791785,0.3367333288743228,0.25754130158517824,0.06069828105143469,0.006621630660156511
MN908947.3,1,29903,whole genome,29902,28397,27131,26268,22951,16442,12736,2928,302,0adgio1,cg: wb,0.9496689184669922,0.9073306133369006,0.8784696675807638,0.7675406327335964,0.549862885425724,0.4259246873118855,0.09791987158049628,0.010099658885693264
MN908947.3,1,29903,whole genome,29902,26878,25364,23805,20867,14813,11415,2723,235,o2o3o4o5,cg: wb,0.8988696408267005,0.8482375760818675,0.7961005952779079,0.6978462979064946,0.49538492408534546,0.3817470403317504,0.09106414286669788,0.007859006086549394
MN908947.3,1,29903,whole genome,29902,27846,26619,25349,21725,14716,11403,2120,449,0agio1o2,cg: wb,0.9312420573874657,0.8902080128419504,0.8477359373954919,0.7265400307671728,0.4921409939134506,0.38134572938265,0.07089826767440305,0.015015718012173098
MN908947.3,1,29903,whole genome,29902,25118,23776,22646,19138,12911,9612,2687,700,0o5o3o4,cg: wb,0.8400107016253093,0.7951307604842486,0.757340646110628,0.640024078656946,0.43177713865293293,0.3214500702294161,0.0898602100193967,0.023409805364189688
MN908947.3,1,29903,whole genome,29902,28968,28517,28477,27568,24515,20319,2325,322,adgio1o2o3,cg: wb,0.9687646311283526,0.9536820279579962,0.9523443247943282,0.9219450203999733,0.8198448264330145,0.6795197645642432,0.07775399638820146,0.010768510467527255
MN908947.3,1,29903,whole genome,29902,28797,28546,28530,28080,24533,20445,2048,205,agio3o4o5,cg: wb,0.963045950103672,0.9546518627516554,0.9541167814861882,0.9390676208949235,0.8204467928566651,0.6837335295297974,0.06849040197980068,0.006855728713798408
MN908947.3,1,29903,whole genome,29902,28468,27675,27446,26964,24303,20353,2054,288,o1o2o3o4o5,cg: wb,0.9520433415825028,0.9255233763627851,0.9178650257507859,0.9017457026285867,0.8127549996655742,0.6806568122533609,0.06869105745435088,0.009631462778409471
MN908947.3,1,29903,whole genome,29902,27556,26124,24172,21519,14389,10388,1666,495,0,cg: wb,0.9215437094508728,0.8736539361915591,0.8083740218045615,0.7196508594742826,0.48120527055046486,0.34740151160457494,0.055715336766771456,0.016554076650391276
MN908947.3,1,29903,whole genome,29902,27708,26325,25572,22840,16920,13004,2611,285,o1o2,cg: wb,0.9266269814728112,0.8803758945889907,0.8551936325329409,0.7638285064544178,0.5658484382315564,0.434887298508461,0.08731857400842753,0.009531135041134372
MN908947.3,1,29903,whole genome,29902,27188,25662,24548,21164,16384,12391,2419,180,o3,cg: wb,0.9092368403451274,0.8582034646511939,0.8209484315430406,0.7077787438967293,0.5479232158384054,0.41438699752524916,0.08089759882282122,0.006019664236505919
MN908947.3,1,29903,whole genome,29902,27550,27019,26758,25409,21953,17324,1159,36,o5,cg: wb,0.9213430539763227,0.9035850444786302,0.8948565313356966,0.849742492140994,0.7341649388000803,0.579359240184603,0.03875994916727978,0.0012039328473011839
MN908947.3,1,29903,whole genome,29902,24173,22302,21161,17840,11984,9619,2549,478,o4,cg: wb,0.8084074643836533,0.7458363989030834,0.7076784161594543,0.59661561099592,0.4007758678349274,0.321684168283058,0.08524513410474216,0.015985552805832387
MN908947.3,1,29903,whole genome,29902,28218,27779,27771,27415,24724,20488,1365,80,0-2,cg: wb,0.943682696809578,0.9290014045883218,0.9287338639555882,0.9168283057989433,0.8268343254631797,0.6851715604307405,0.04564912046016989,0.0026754063273359643
MN908947.3,1,29903,whole genome,29902,27642,26606,25952,23606,17059,13026,2889,364,a,cg: wb,0.924419771252759,0.8897732593137583,0.8679018125877868,0.7894455220386596,0.5704969567253027,0.43562303524847834,0.09661561099592,0.012173098789378637
MN908947.3,1,29903,whole genome,29902,20169,18961,17857,13991,8757,6710,1990,599,g,cg: wb,0.6745033777004883,0.6341047421577152,0.5971841348404789,0.4678951240719684,0.292856665106013,0.224399705705304,0.0665507323924821,0.02003210487592803
MN908947.3,1,29903,whole genome,29902,27361,26086,24615,21462,14597,11638,3377,541,i,cg: wb,0.9150224065279914,0.8723831181860745,0.8231890843421845,0.7177446324660558,0.48816132700153836,0.38920473546919937,0.11293558959266939,0.018092435288609456
MN908947.3,1,29903,whole genome,29902,22300,21265,19766,16268,9957,7494,1961,309,d,cg: wb,0.7457695137449,0.7111564443849909,0.6610260183265333,0.5440438766637683,0.33298776001605246,0.25061868771319645,0.06558089759882282,0.010333756939335161
MN908947.3,1,29903,whole genome,29902,14131,13438,12818,10488,7927,6172,1824,454,0-3,cg: wb,0.47257708514480634,0.4494013778342586,0.42866697879740484,0.3507457695137449,0.26509932445990236,0.20640759815396964,0.06099926426325998,0.015182930907631597
MN908947.3,1,29903,whole genome,29902,28091,27213,27035,25668,22103,17201,965,25,o3-2,cg: wb,0.9394354892649321,0.9100729048224199,0.9041201257440974,0.8584041201257441,0.7391813256638352,0.575245802956324,0.032272088823490065,0.0008360644772924888
MN908947.3,1,29903,whole genome,29902,25677,24162,23135,19798,12967,9863,2510,466,o5-2,cg: wb,0.8587051033375694,0.8080395960136446,0.7736940672864692,0.6620961808574677,0.43364992308206807,0.3298441575814327,0.08394087352016588,0.015584241856731991
MN908947.3,1,29903,whole genome,29902,24057,22839,21020,17662,12871,9678,2586,523,o5-3,cg: wb,0.8045281252090161,0.763795063875326,0.7029630125075246,0.5906628319175975,0.43043943548926494,0.3236572804494683,0.08648250953113504,0.017490468864958867
MN908947.3,1,29903,whole genome,29902,28054,26927,26522,25440,20821,14684,487,0,o4-2,cg: wb,0.9381981138385392,0.9005083272021939,0.8869640826700556,0.8507792120928366,0.6963079392682764,0.4910708313825162,0.01628653601765768,0.0
MN908947.3,1,29903,whole genome,29902,28455,27503,27109,25945,22388,18434,1984,206,o4-3,cg: wb,0.9516085880543107,0.9197712527590127,0.9065948765968832,0.8676677145341448,0.7487124607049696,0.6164805029763896,0.0663500769179319,0.0068891712928901075
MN908947.3,1,29903,whole genome,29902,26274,24995,22900,19510,14182,10936,2271,369,o2-2,cg: wb,0.878670323055314,0.8358972643970303,0.7658350611999197,0.6524647180790583,0.47428265667848307,0.3657280449468263,0.07594809711724969,0.012340311684837135
MN908947.3,1,29903,whole genome,29902,28552,27696,27445,26269,22672,17800,1103,0,o2o3o4o5-2,cg: wb,0.9548525182262056,0.9262256705237107,0.9178315831716942,0.8785031101598555,0.7582101531670122,0.595277907832252,0.03688716473814461,0.0
MN908947.3,1,29903,whole genome,29902,26730,25247,23503,19596,13368,10547,2534,281,o2o3o4o5-3,cg: wb,0.893920139121129,0.8443247943281386,0.7860009363922146,0.6553407798809444,0.4470603972978396,0.3527188816801552,0.08474349541836666,0.009397364724767574
MN908947.3,1,29903,whole genome,29902,27770,26454,24917,21260,14933,11465,1765,193,0adgio1-2,cg: wb,0.9287004213764966,0.8846899872918199,0.8332887432278777,0.7109892314895325,0.49939803357634943,0.38341916928633535,0.05902615209684971,0.006454417764698014
MN908947.3,1,29903,whole genome,29902,28879,28713,28484,27304,22476,17601,993,0,0aio1o2o3o4o5,cg: wb,0.9657882415891914,0.9602367734599693,0.95257842284797,0.9131161795197645,0.7516554076650391,0.5886228345930038,0.03320848103805765,0.0
MN908947.3,1,29903,whole genome,29902,16026,15526,14155,12206,8054,5723,1718,466,0-4,cg: wb,0.535950772523577,0.5192294829777272,0.47337970704300714,0.40820012039328474,0.26934653200454817,0.19139188014179653,0.05745435087953983,0.015584241856731991
MN908947.3,1,29903,whole genome,29902,27839,27831,27164,25937,21727,17161,1167,47,a-2,cg: wb,0.9310079593338239,0.9307404187010903,0.9084342184469266,0.8674001739014113,0.7266069159253562,0.573908099792656,0.03902748980001338,0.001571801217309879
MN908947.3,1,29903,whole genome,29902,12193,11363,9947,8770,5747,5157,1842,533,g-2,cg: wb,0.4077653668650926,0.380008026218982,0.33265333422513543,0.29329141863420505,0.19219450203999733,0.1724633803758946,0.06160123068691058,0.01782489465587586
MN908947.3,1,29903,whole genome,29902,23928,22120,20615,18132,12263,9202,2697,422,i-2,cg: wb,0.8002140325061868,0.7397498495083941,0.6894187679753863,0.6063808440906963,0.4101063474015116,0.3077386128018193,0.09019463581031369,0.014112768376697211
MN908947.3,1,29903,whole genome,29902,28038,27877,27113,25624,21162,16667,1150,26,d-2,cg: wb,0.937663032573072,0.9322787773393084,0.90672864691325,0.8569326466457093,0.7077118587385459,0.5573874657213564,0.038458965955454484,0.0008695070563841884
MN908947.3,1,29903,whole genome,29902,24643,23062,21586,18096,12611,10159,1979,349,o1-2,cg: wb,0.8241254765567521,0.771252759012775,0.7218915122734265,0.6051769112433951,0.42174436492542305,0.33974316099257573,0.06618286402247342,0.011671460103003144
MN908947.3,1,29903,whole genome,29902,26739,25557,24090,20254,14534,10482,1227,123,o2-3,cg: wb,0.8942211223329544,0.8546919938465655,0.8056317303190422,0.6773459969232827,0.4860544445187613,0.3505451140391947,0.04103404454551535,0.004113437228279045
MN908947.3,1,29903,whole genome,29902,28018,27566,27287,26142,21974,18312,2175,276,o3-4,cg: wb,0.936994180991238,0.9218781352417899,0.9125476556752057,0.8742559026152097,0.734867232961006,0.6124005083272022,0.07273760952444652,0.009230151829309077
MN908947.3,1,29903,whole genome,29902,28211,26825,25086,20847,13433,8379,153,0,0adgio1o2o3o4o5,cg: nwrb,0.943448598755936,0.8970971841348405,0.8389405390943749,0.6971774463246606,0.4492341649388001,0.28021537020935056,0.005116714601030032,0.0
MN908947.3,1,29903,whole genome,29902,28304,27011,24457,20327,12456,6813,21,0,0adgio1,cg: nwrb,0.9465587586114641,0.9033175038458966,0.817905156845696,0.6797873051969768,0.4165607651662096,0.22784429135174905,0.0007022941609256906,0.0
MN908947.3,1,29903,whole genome,29902,27495,24900,22250,17884,9284,4001,0,0,o2o3o4o5,cg: nwrb,0.9195037121262791,0.8327202193833189,0.7440973847903151,0.5980870844759548,0.31048090428733865,0.13380375894588992,0.0,0.0
MN908947.3,1,29903,whole genome,29902,28450,27076,25837,21735,14335,8594,129,0,0agio1o2,cg: nwrb,0.9514413751588523,0.905491271486857,0.8640559159922413,0.7268744565580898,0.4793993712795131,0.28740552471406594,0.004314092702829242,0.0
MN908947.3,1,29903,whole genome,29902,28298,26352,24952,21240,12794,7089,59,0,0o5o3o4,cg: nwrb,0.9463581031369139,0.8812788442244666,0.8344592334960872,0.7103203799076985,0.42786435689920405,0.23707444318105814,0.0019731121664102735,0.0
MN908947.3,1,29903,whole genome,29902,28428,27871,26826,24375,17637,12612,155,0,adgio1o2o3,cg: nwrb,0.9507056384188348,0.9320781218647582,0.8971306267139322,0.8151628653601766,0.589826767440305,0.42177780750451477,0.0051835997592134305,0.0
MN908947.3,1,29903,whole genome,29902,28697,28538,28308,26868,22168,16685,754,0,agio3o4o5,cg: nwrb,0.9597016921945021,0.9543843221189218,0.946692528927831,0.8985352150357836,0.7413550933047957,0.5579894321450071,0.025215704635141462,0.0
MN908947.3,1,29903,whole genome,29902,28246,27484,27084,26155,20909,15643,590,0,o1o2o3o4o5,cg: nwrb,0.9446190890241456,0.9191358437562704,0.9057588121195906,0.8746906561434018,0.699250886228346,0.5231422647314561,0.019731121664102735,0.0
MN908947.3,1,29903,whole genome,29902,28119,27069,26260,23709,17405,11914,856,0,0,cg: nwrb,0.9403718814794997,0.9052571734332152,0.8782021269480302,0.7928901076851047,0.5820680890910307,0.39843488729850846,0.028626847702494816,0.0
MN908947.3,1,29903,whole genome,29902,27621,25782,23547,19658,10951,4627,0,0,o1o2,cg: nwrb,0.9237174770918333,0.8622165741421979,0.7874724098722493,0.6574142197846298,0.3662296836332018,0.15473881345729382,0.0,0.0
MN908947.3,1,29903,whole genome,29902,26553,23925,21754,18187,9438,4875,0,0,o3,cg: nwrb,0.8880008026218982,0.8001137047689117,0.7275098655608321,0.6082201859407398,0.3156310614674604,0.1630325730720353,0.0,0.0
MN908947.3,1,29903,whole genome,29902,27143,26564,25662,24218,18547,13776,188,0,o5,cg: nwrb,0.9077319242860009,0.8883686709919069,0.8582034646511939,0.8099123804427798,0.6202595144137516,0.46070496956725304,0.006287204869239516,0.0
MN908947.3,1,29903,whole genome,29902,27134,25333,22777,19082,10298,5271,0,0,o4,cg: nwrb,0.9074309410741757,0.8472008561300247,0.7617216239716407,0.6381512942278108,0.344391679486322,0.17627583439234834,0.0,0.0
MN908947.3,1,29903,whole genome,29902,28181,27762,27479,26595,20131,12090,2,0,0-2,cg: nwrb,0.942445321383185,0.928432880743763,0.918968630860812,0.8894053909437496,0.6732325596950037,0.40432078121864756,6.68851581833991e-05,0.0
MN908947.3,1,29903,whole genome,29902,27649,27041,25586,23351,15762,8833,0,0,a,cg: nwrb,0.9246538693064009,0.9043207812186476,0.8556618286402248,0.7809176643702762,0.5271219316433683,0.2953983011169821,0.0,0.0
MN908947.3,1,29903,whole genome,29902,27362,25621,22866,20163,11151,6363,159,0,g,cg: nwrb,0.9150558491070832,0.8568323189084343,0.7646980135108019,0.674302722225938,0.3729181994515417,0.21279513076048426,0.005317370075580229,0.0
MN908947.3,1,29903,whole genome,29902,18828,15949,15121,13273,9899,7131,992,57,i,cg: nwrb,0.6296568791385192,0.5333756939335161,0.5056852384455889,0.4438833522841282,0.33104809042873384,0.2384790315029095,0.03317503845896595,0.0019062270082268744
MN908947.3,1,29903,whole genome,29902,27192,24901,22276,18009,8564,4255,0,0,d,cg: nwrb,0.9093706106614942,0.8327536619624105,0.7449668918466992,0.6022674068624172,0.286402247341315,0.14229817403518158,0.0,0.0
MN908947.3,1,29903,whole genome,29902,26877,22731,19236,12895,2173,130,0,0,0-3,cg: nwrb,0.8988361982476089,0.7601832653334225,0.6433014514079326,0.43124205738746574,0.07267072436626312,0.004347535281920942,0.0,0.0
MN908947.3,1,29903,whole genome,29902,27720,27076,26389,25060,19575,15476,642,0,o3-2,cg: nwrb,0.9270282924219115,0.905491271486857,0.8825162196508595,0.8380710320379907,0.6546384857200187,0.5175573540231423,0.021470135776871114,0.0
MN908947.3,1,29903,whole genome,29902,26101,24183,21876,17801,11242,6541,148,0,o5-2,cg: nwrb,0.87288475687245,0.8087418901745702,0.7315898602100194,0.5953113504113438,0.37596147414888637,0.21874790983880676,0.004949501705571534,0.0
MN908947.3,1,29903,whole genome,29902,25297,22135,19690,14995,6716,2371,0,0,o5-3,cg: nwrb,0.8459969232827236,0.7402514881947696,0.6584843823155642,0.5014714734800347,0.22460036117985419,0.07929235502641964,0.0,0.0
MN908947.3,1,29903,whole genome,29902,27744,26444,26050,24690,20042,15501,784,0,o4-2,cg: nwrb,0.9278309143201123,0.884355561500903,0.8711791853387734,0.825697277774062,0.6702561701558424,0.5183934185004347,0.02621898200789245,0.0
MN908947.3,1,29903,whole genome,29902,28320,27076,26251,25044,17734,10950,0,0,o4-3,cg: nwrb,0.9470938398769313,0.905491271486857,0.877901143736205,0.8375359507725236,0.5930706976121999,0.3661962410541101,0.0,0.0
MN908947.3,1,29903,whole genome,29902,26765,25616,24351,20807,13893,9127,167,0,o2-2,cg: nwrb,0.8950906293893385,0.8566651060129757,0.8143602434619758,0.6958397431609926,0.4646177513209819,0.30523041936994183,0.005584910708313825,0.0
MN908947.3,1,29903,whole genome,29902,27970,26674,24998,23388,18737,14869,844,0,o2o3o4o5-2,cg: nwrb,0.9353889371948365,0.8920473546919938,0.8359975921343054,0.7821550397966691,0.6266136044411745,0.49725770851448065,0.028225536753394422,0.0
MN908947.3,1,29903,whole genome,29902,27647,26362,25053,22188,15989,11317,397,0,o2o3o4o5-3,cg: nwrb,0.9245869841482175,0.8816132700153836,0.8378369339843489,0.7420239448866297,0.5347133970971841,0.37846966758076384,0.013276703899404722,0.0
MN908947.3,1,29903,whole genome,29902,28456,26706,25374,21640,14881,8803,56,0,0adgio1-2,cg: nwrb,0.9516420306334025,0.8931175172229282,0.8485720018727845,0.7236974115443783,0.49765901946358104,0.29439502374423115,0.0018727844291351748,0.0
MN908947.3,1,29903,whole genome,29902,29159,28757,28405,27087,21091,15100,328,0,0aio1o2o3o4o5,cg: nwrb,0.9751521637348672,0.961708246940004,0.9499364590997258,0.9058591398568657,0.7053374356230353,0.5049829442846633,0.010969165942077454,0.0
MN908947.3,1,29903,whole genome,29902,26233,23682,20551,15541,6502,3584,0,0,0-4,cg: nwrb,0.8772991773125544,0.7919871580496288,0.6872784429135175,0.5197311216641027,0.2174436492542305,0.11985820346465119,0.0,0.0
MN908947.3,1,29903,whole genome,29902,27649,27571,26948,25508,19774,15029,666,0,a-2,cg: nwrb,0.9246538693064009,0.9220453481372484,0.9012106213631195,0.8530533074710722,0.6612935589592669,0.5026085211691526,0.022272757675071902,0.0
MN908947.3,1,29903,whole genome,29902,21319,17399,15559,12489,5067,2425,0,0,g-2,cg: nwrb,0.7129623436559428,0.5818674336164805,0.5203330880877534,0.4176643702762357,0.16945354825764164,0.08109825429737141,0.0,0.0
MN908947.3,1,29903,whole genome,29902,27968,26481,24155,19985,11520,7369,376,0,i-2,cg: nwrb,0.9353220520366531,0.8855929369272958,0.8078054979600027,0.6683499431476155,0.3852585111363788,0.246438365326734,0.012574409738479031,0.0
MN908947.3,1,29903,whole genome,29902,27776,27273,26375,25146,20171,15686,738,0,d-2,cg: nwrb,0.9289010768510467,0.9120794595679219,0.8820480235435757,0.840947093839877,0.6745702628586716,0.5245802956323992,0.02468062336967427,0.0
MN908947.3,1,29903,whole genome,29902,24992,22999,19376,15632,7177,3139,0,0,o1-2,cg: nwrb,0.8357969366597552,0.769145876529998,0.6479834124807705,0.5227743963614474,0.2400173901411277,0.1049762557688449,0.0,0.0
MN908947.3,1,29903,whole genome,29902,26871,25853,24850,22888,17190,13176,691,0,o2-3,cg: nwrb,0.8986355427730587,0.8645909972577085,0.8310480904287338,0.7654337502508194,0.5748779345863153,0.4406394221122333,0.02310882215236439,0.0
MN908947.3,1,29903,whole genome,29902,27396,24721,24083,22094,15718,11156,430,0,o3-4,cg: nwrb,0.916192896796201,0.8267339977259046,0.8053976322654003,0.73888034245201,0.5256504581633336,0.3730854123470002,0.014380309009430808,0.0
MN908947.3,1,29903,whole genome,29902,29487,28481,27006,23378,16150,11218,1017,0,0adgio1o2o3o4o5,cg: pwrb,0.9861213296769447,0.9524780951106949,0.9031502909504381,0.7818206140057521,0.5400976523309478,0.37515885225068557,0.03401110293625845,0.0
MN908947.3,1,29903,whole genome,29902,28693,26934,24850,21378,13077,8315,271,0,0adgio1,cg: pwrb,0.9595679218781352,0.9007424252558357,0.8310480904287338,0.7149354558223531,0.437328606782155,0.27807504514748177,0.009062938933850578,0.0
MN908947.3,1,29903,whole genome,29902,27591,26640,25512,23052,17384,13663,3545,218,o2o3o4o5,cg: pwrb,0.9227141997190823,0.8909103070028761,0.853187077787439,0.7709183332218581,0.581365794930105,0.45692595812989095,0.11855394288007491,0.007290482241990502
MN908947.3,1,29903,whole genome,29902,28456,27461,26371,23188,17057,12098,1512,37,0agio1o2,cg: pwrb,0.9516420306334025,0.9183666644371614,0.8819142532272088,0.7754665239783292,0.5704300715671192,0.40458832185138116,0.050565179586649724,0.0012373754263928834
MN908947.3,1,29903,whole genome,29902,28457,27372,25976,22309,15584,11434,1711,163,0o5o3o4,cg: pwrb,0.9516754732124941,0.9153902748980002,0.8687044344859876,0.7460704969567253,0.5211691525650458,0.38238244933449267,0.05722025282589793,0.005451140391947027
MN908947.3,1,29903,whole genome,29902,28702,28409,27944,26739,22578,18812,3238,355,adgio1o2o3,cg: pwrb,0.9598689050899606,0.9500702294160925,0.9345194301384523,0.8942211223329544,0.7550665507323925,0.629121797873052,0.10828707109892315,0.011872115577553341
MN908947.3,1,29903,whole genome,29902,28602,28546,28541,27930,25118,22397,5259,991,agio3o4o5,cg: pwrb,0.9565246471807906,0.9546518627516554,0.954484649856197,0.9340512340311685,0.8400107016253093,0.7490134439167948,0.17587452344324794,0.03314159587987425
MN908947.3,1,29903,whole genome,29902,28136,27550,27345,27019,24896,22022,6325,950,o1o2o3o4o5,cg: pwrb,0.9409404053240585,0.9213430539763227,0.9144873252625243,0.9035850444786302,0.832586449066952,0.7364724767574076,0.21152431275499967,0.031770450137114575
MN908947.3,1,29903,whole genome,29902,27498,26455,25194,22116,15789,10414,749,0,0,cg: pwrb,0.9196040398635543,0.8847234298709117,0.8425523376362785,0.7396160791920273,0.5280248812788442,0.3482710186609591,0.025048491739682963,0.0
MN908947.3,1,29903,whole genome,29902,21069,18138,15254,11900,4057,2095,0,0,o1o2,cg: pwrb,0.7046016988830178,0.6065814995652464,0.510133101464785,0.3979666911912247,0.13567654337502508,0.07006220319711057,0.0,0.0
MN908947.3,1,29903,whole genome,29902,27672,26537,25483,24026,18794,16195,3807,495,o3,cg: pwrb,0.92542304862551,0.887465721356431,0.8522172429937797,0.8034914052571734,0.6285198314494014,0.5416025683900743,0.12731589860210019,0.016554076650391276
MN908947.3,1,29903,whole genome,29902,27856,26971,26520,25091,21306,17873,2708,297,o5,cg: pwrb,0.9315764831783827,0.9019798006822286,0.8868971975118721,0.8391077519898335,0.7125275901277507,0.5977192161059461,0.09056250418032238,0.009932445990234767
MN908947.3,1,29903,whole genome,29902,27035,25832,24863,22050,17142,12847,1896,73,o4,cg: pwrb,0.9041201257440974,0.8638887030967828,0.831482843956926,0.7374088689719751,0.5732726907899137,0.42963681359106415,0.06340712995786235,0.002441308273694067
MN908947.3,1,29903,whole genome,29902,28954,28142,26366,24841,20103,16087,2711,216,0-2,cg: pwrb,0.9682964350210689,0.9411410607986088,0.8817470403317503,0.8307471072169086,0.6722961674804361,0.5379907698481707,0.09066283191759748,0.007223597083807104
MN908947.3,1,29903,whole genome,29902,27697,26550,25815,22849,15641,10389,354,0,a,cg: pwrb,0.9262591131028025,0.8879004748846231,0.8633201792522239,0.7641294896662431,0.5230753795732727,0.34743495418366666,0.011838672998461641,0.0
MN908947.3,1,29903,whole genome,29902,27000,24790,22885,20199,12391,6840,72,0,g,cg: pwrb,0.9029496354758879,0.8290415356832319,0.7653334225135442,0.6755066550732393,0.41438699752524916,0.22874724098722493,0.0024078656946023677,0.0
MN908947.3,1,29903,whole genome,29902,28261,27404,25916,22807,17024,12177,1270,29,i,cg: pwrb,0.945120727710521,0.9164604374289346,0.8666978797404856,0.7627249013443916,0.5693264664570932,0.40723028559962543,0.04247207544645843,0.000969834793659287
MN908947.3,1,29903,whole genome,29902,27414,25941,24802,22198,14896,10098,1356,0,d,cg: pwrb,0.9167948632198515,0.8675339442177781,0.8294428466323323,0.7423583706775466,0.4981606581499565,0.3377031636679821,0.04534813724834459,0.0
MN908947.3,1,29903,whole genome,29902,27754,26869,25706,23151,16797,11625,997,0,0-3,cg: pwrb,0.9281653401110294,0.8985686576148753,0.8596749381312286,0.7742291485519364,0.5617350010032773,0.3887699819410073,0.03334225135442445,0.0
MN908947.3,1,29903,whole genome,29902,28123,27302,26978,25795,21846,18238,1948,35,o3-2,cg: pwrb,0.9405056517958665,0.9130492943615811,0.9022138987358705,0.86265132767039,0.7305865828372684,0.6099257574744165,0.06514614407063073,0.0011704902682094843
MN908947.3,1,29903,whole genome,29902,26105,23558,22420,19093,13540,9283,714,0,o5-2,cg: pwrb,0.8730185271888168,0.787840278242258,0.7497826232359039,0.6385191625978195,0.45281252090161195,0.31044746170824694,0.02387800147147348,0.0
