#chrom,start,end,region,0X,1X,10X,30X,100X,500X,1000X,5000X,10000X,mixture,batch,1X_ratio,10X_ratio,30X_ratio,100X_ratio,500X_ratio,1000X_ratio,5000X_ratio,10000X_ratio
MN908947.3,21563,25384,S,3821,3465,3048,2774,2618,1478,937,257,5,o2o3o4o5,cg: wb,0.9068306725987961,0.7976969379743523,0.7259879612666841,0.6851609526302015,0.38680973567129023,0.24522376341271918,0.06725987961266684,0.0013085579691180318
MN908947.3,21563,25384,S,3821,3583,3128,3063,2761,1649,1061,13,0,0agio1o2,cg: wb,0.9377126406699817,0.8186338654802408,0.8016226118817064,0.7225857105469772,0.4315624182151269,0.27767600104684637,0.003402250719706883,0.0
MN908947.3,21563,25384,S,3821,2713,2423,2325,1705,710,399,2,0,0o5o3o4,cg: wb,0.7100235540434441,0.6341271918345983,0.6084794556398848,0.44621826746924886,0.18581523161476055,0.10442292593561894,0.0005234231876472127,0.0
MN908947.3,21563,25384,S,3821,3583,3583,3583,3227,2851,2477,83,0,adgio1o2o3,cg: wb,0.9377126406699817,0.9377126406699817,0.9377126406699817,0.8445433132687779,0.7461397539911018,0.648259617901073,0.02172206228735933,0.0
MN908947.3,21563,25384,S,3821,3729,3583,3583,3365,2836,2477,34,0,agio3o4o5,cg: wb,0.9759225333682282,0.9377126406699817,0.9377126406699817,0.8806595132164355,0.7422140800837477,0.648259617901073,0.008898194190002618,0.0
MN908947.3,21563,25384,S,3821,3719,3583,3583,3265,2779,2181,62,0,o1o2o3o4o5,cg: wb,0.9733054174299921,0.9377126406699817,0.9377126406699817,0.8544883538340748,0.7272965192358022,0.5707929861292855,0.016226118817063595,0.0
MN908947.3,21563,25384,S,3821,3583,3109,2798,2543,1297,1041,5,0,0,cg: wb,0.9377126406699817,0.8136613451975923,0.7322690395184507,0.665532583093431,0.3394399371892175,0.27244176917037427,0.0013085579691180318,0.0
MN908947.3,21563,25384,S,3821,3710,3168,2933,2665,1718,1016,138,0,o1o2,cg: wb,0.9709500130855797,0.829102329233185,0.7676001046846376,0.697461397539911,0.44962051818895576,0.26589897932478407,0.03611619994765768,0.0
MN908947.3,21563,25384,S,3821,3429,3000,2593,2211,1739,1157,1,0,o3,cg: wb,0.8974090552211463,0.7851347814708192,0.6786181627846114,0.5786443339439937,0.4551164616592515,0.3028003140539126,0.00026171159382360636,0.0
MN908947.3,21563,25384,S,3821,3583,3583,3457,3058,2556,1773,0,0,o5,cg: wb,0.9377126406699817,0.9377126406699817,0.9047369798482072,0.8003140539125884,0.6689348338131379,0.4640146558492541,0.0,0.0
MN908947.3,21563,25384,S,3821,2075,2074,2021,1556,1012,799,31,0,o4,cg: wb,0.5430515571839832,0.5427898455901596,0.5289191311175085,0.4072232399895315,0.26485213294948967,0.2091075634650615,0.008113059408531798,0.0
MN908947.3,21563,25384,S,3821,3583,3583,3583,3325,2782,2211,0,0,0-2,cg: wb,0.9377126406699817,0.9377126406699817,0.9377126406699817,0.8701910494634912,0.728081654017273,0.5786443339439937,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3227,3074,2826,1793,1294,73,0,a,cg: wb,0.9377126406699817,0.8445433132687779,0.8045014394137661,0.7395969641455117,0.46924888772572626,0.33865480240774665,0.019104946349123266,0.0
MN908947.3,21563,25384,S,3821,2083,1939,1723,1345,667,282,0,0,g,cg: wb,0.5451452499345721,0.5074587804239727,0.4509290761580738,0.3520020936927506,0.17456163308034545,0.073802669458257,0.0,0.0
MN908947.3,21563,25384,S,3821,3365,3098,3041,2720,1534,1051,31,0,i,cg: wb,0.8806595132164355,0.8107825176655326,0.7958649568175871,0.7118555352002094,0.4014655849254122,0.2750588851086103,0.008113059408531798,0.0
MN908947.3,21563,25384,S,3821,2522,2138,2037,1858,1086,749,63,0,d,cg: wb,0.6600366396231353,0.5595393875948704,0.5331065166186862,0.48626014132426065,0.2842187908924365,0.1960219837738812,0.0164878304108872,0.0
MN908947.3,21563,25384,S,3821,1334,1334,1268,872,749,716,43,0,0-3,cg: wb,0.3491232661606909,0.3491232661606909,0.3318503009683329,0.22821250981418476,0.1960219837738812,0.18738550117770217,0.011253598534415075,0.0
MN908947.3,21563,25384,S,3821,3583,3583,3551,3084,2569,1729,0,0,o3-2,cg: wb,0.9377126406699817,0.9377126406699817,0.9293378696676263,0.807118555352002,0.6723370845328448,0.45249934572101547,0.0,0.0
MN908947.3,21563,25384,S,3821,3212,2826,2641,2042,1099,707,38,0,o5-2,cg: wb,0.8406176393614238,0.7395969641455117,0.6911803192881445,0.5344150745878042,0.2876210416121434,0.18503009683328972,0.009945040565297042,0.0
MN908947.3,21563,25384,S,3821,3019,2885,2450,2067,1249,818,269,66,o5-3,cg: wb,0.7901073017534677,0.7550379481811044,0.6411934048678356,0.5409578644333944,0.32687778068568435,0.21408008374771004,0.07040041873855012,0.017272965192358023
MN908947.3,21563,25384,S,3821,3730,3583,3432,3030,2354,1373,0,0,o4-2,cg: wb,0.9761842449620518,0.9377126406699817,0.8981941900026171,0.7929861292855274,0.6160690918607694,0.3593300183198116,0.0,0.0
MN908947.3,21563,25384,S,3821,3743,3730,3413,3023,2485,2008,5,0,o4-3,cg: wb,0.9795864956817587,0.9761842449620518,0.8932216697199686,0.7911541481287621,0.6503533106516619,0.5255168803978016,0.0013085579691180318,0.0
MN908947.3,21563,25384,S,3821,3316,2725,2321,1982,1073,689,87,0,o2-2,cg: wb,0.8678356451190787,0.7131640931693274,0.6074326092645904,0.5187123789583878,0.28081654017272967,0.1803192881444648,0.022768908662653756,0.0
MN908947.3,21563,25384,S,3821,3727,3583,3574,3110,2591,1807,3,0,o2o3o4o5-2,cg: wb,0.975399110180581,0.9377126406699817,0.9353572363255692,0.8139230567914159,0.6780947395969641,0.47291285003925676,0.0007851347814708192,0.0
MN908947.3,21563,25384,S,3821,3316,2881,2690,2112,1322,1058,210,0,o2o3o4o5-3,cg: wb,0.8678356451190787,0.75399110180581,0.7040041873855012,0.5527348861554567,0.34598272703480765,0.27689086626537557,0.05495943470295734,0.0
MN908947.3,21563,25384,S,3821,3583,3178,2911,2352,1662,1317,0,0,0adgio1-2,cg: wb,0.9377126406699817,0.831719445171421,0.7618424496205182,0.6155456686731222,0.4349646689348338,0.3446741690656896,0.0,0.0
MN908947.3,21563,25384,S,3821,3685,3583,3572,3134,2695,2122,0,0,0aio1o2o3o4o5,cg: wb,0.9644072232399895,0.9377126406699817,0.934833813137922,0.8202041350431825,0.7053127453546192,0.5553520020936927,0.0,0.0
MN908947.3,21563,25384,S,3821,1896,1895,1851,1666,1289,924,228,0,0-4,cg: wb,0.4962051818895577,0.4959434702957341,0.4844281601674954,0.4360115153101282,0.33734624443862865,0.2418215126930123,0.05967024339178226,0.0
MN908947.3,21563,25384,S,3821,3583,3583,3388,3081,2584,1827,5,0,a-2,cg: wb,0.9377126406699817,0.9377126406699817,0.8866788798743784,0.8063334205705313,0.6762627584401989,0.47814708191572886,0.0013085579691180318,0.0
MN908947.3,21563,25384,S,3821,938,869,553,439,439,425,49,10,g-2,cg: wb,0.2454854750065428,0.22742737503271396,0.14472651138445433,0.1148913896885632,0.1148913896885632,0.11122742737503272,0.012823868097356713,0.0026171159382360636
MN908947.3,21563,25384,S,3821,3439,3103,2930,2481,1850,1103,201,0,i-2,cg: wb,0.9000261711593823,0.8120910756346507,0.7668149699031667,0.6493064642763674,0.4841664485736718,0.28866788798743787,0.052604030358544884,0.0
MN908947.3,21563,25384,S,3821,3583,3492,2926,2451,1954,1375,0,0,d-2,cg: wb,0.9377126406699817,0.9138968856320335,0.7657681235278723,0.6414551164616592,0.5113844543313268,0.3598534415074588,0.0,0.0
MN908947.3,21563,25384,S,3821,1996,1514,1028,738,464,335,0,0,o1-2,cg: wb,0.5223763412719183,0.3962313530489401,0.26903951845066737,0.19314315624182152,0.12143417953415336,0.08767338393090814,0.0,0.0
MN908947.3,21563,25384,S,3821,3515,3184,2686,1954,1199,690,5,0,o2-3,cg: wb,0.9199162522899764,0.8332897147343628,0.7029573410102068,0.5113844543313268,0.31379220099450406,0.1805809997382884,0.0013085579691180318,0.0
MN908947.3,21563,25384,S,3821,3583,3583,3468,3021,2542,1986,27,0,o3-4,cg: wb,0.9377126406699817,0.9377126406699817,0.9076158073802669,0.7906307249411149,0.6652708714996074,0.5197592253336822,0.007066213033237372,0.0
MN908947.3,21563,25384,S,3821,3460,3094,2838,2396,1119,691,0,0,0adgio1o2o3o4o5,cg: nwrb,0.9055221146296781,0.8097356712902382,0.7427375032713949,0.6270609788013609,0.29285527348861556,0.18084271133211202,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3365,2932,2175,1023,455,0,0,0adgio1,cg: nwrb,0.9377126406699817,0.8806595132164355,0.767338393090814,0.5692227165663439,0.2677309604815493,0.1190787751897409,0.0,0.0
MN908947.3,21563,25384,S,3821,3470,2569,2262,1440,646,358,0,0,o2o3o4o5,cg: nwrb,0.9081392305679141,0.6723370845328448,0.5919916252289976,0.3768646951059932,0.16906568961004972,0.09369275058885108,0.0,0.0
MN908947.3,21563,25384,S,3821,3577,3242,3005,2679,1339,613,0,0,0agio1o2,cg: nwrb,0.93614237110704,0.848468987176132,0.7864433394399372,0.7011253598534415,0.35043182412980894,0.16042920701387073,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3010,2916,2482,871,527,0,0,0o5o3o4,cg: nwrb,0.9377126406699817,0.7877518974090553,0.7631510075896362,0.649568175870191,0.22795079822036116,0.13792200994504056,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3480,3146,2796,1678,733,0,0,adgio1o2o3,cg: nwrb,0.9377126406699817,0.9107563465061502,0.8233446741690656,0.7317456163308035,0.4391520544360115,0.1918345982727035,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3583,3441,3236,2566,1780,0,0,agio3o4o5,cg: nwrb,0.9377126406699817,0.9377126406699817,0.9005495943470295,0.8468987176131902,0.671551949751374,0.46584663700601936,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3583,3359,2956,2061,1092,0,0,o1o2o3o4o5,cg: nwrb,0.9377126406699817,0.9377126406699817,0.8790892436534938,0.7736194713425805,0.5393875948704527,0.28578906045537816,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3354,2997,2838,1754,1128,0,0,0,cg: nwrb,0.9377126406699817,0.8777806856843758,0.7843496466893484,0.7427375032713949,0.4590421355666056,0.295210677833028,0.0,0.0
MN908947.3,21563,25384,S,3821,3543,2869,2469,1921,675,432,0,0,o1o2,cg: nwrb,0.9272441769170374,0.7508505626799267,0.6461659251504842,0.5027479717351478,0.17665532583093432,0.11305940853179795,0.0,0.0
MN908947.3,21563,25384,S,3821,3208,2403,2037,1690,656,427,0,0,o3,cg: nwrb,0.8395707929861292,0.6288929599581261,0.5331065166186862,0.44229259356189476,0.1716828055482858,0.11175085056267993,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3475,3056,2746,1421,659,0,0,o5,cg: nwrb,0.9377126406699817,0.9094477885370322,0.7997906307249412,0.7186600366396232,0.3718921748233447,0.1724679403297566,0.0,0.0
MN908947.3,21563,25384,S,3821,3515,2787,2617,1911,700,496,0,0,o4,cg: nwrb,0.9199162522899764,0.729390211986391,0.6848992410363779,0.5001308557969119,0.18319811567652447,0.12980895053650876,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3574,3361,3171,2194,850,0,0,0-2,cg: nwrb,0.9377126406699817,0.9353572363255692,0.879612666841141,0.8298874640146559,0.5741952368489924,0.22245485475006543,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3509,3189,2766,1400,737,0,0,a,cg: nwrb,0.9377126406699817,0.9183459827270348,0.8345982727034807,0.7238942685160953,0.36639623135304894,0.19288144464799792,0.0,0.0
MN908947.3,21563,25384,S,3821,3538,2893,2628,2337,1075,348,0,0,g,cg: nwrb,0.9259356189479194,0.7571316409316933,0.6877780685684376,0.6116199947657681,0.28133996336037687,0.09107563465061502,0.0,0.0
MN908947.3,21563,25384,S,3821,1809,1490,1384,1087,906,491,0,0,i,cg: nwrb,0.47343627322690396,0.38995027479717354,0.36220884585187124,0.28448050248626017,0.23711070400418738,0.12850039256739074,0.0,0.0
MN908947.3,21563,25384,S,3821,3266,2199,1904,1598,635,219,0,0,d,cg: nwrb,0.8547500654278984,0.5755037948181104,0.49829887464014655,0.418215126930123,0.16618686207799005,0.0573148390473698,0.0,0.0
MN908947.3,21563,25384,S,3821,3190,2332,2005,1034,146,0,0,0,0-3,cg: nwrb,0.8348599842973043,0.6103114367966501,0.5247317456163308,0.270609788013609,0.03820989269824653,0.0,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3583,3393,2948,1868,1085,0,0,o3-2,cg: nwrb,0.9377126406699817,0.9377126406699817,0.8879874378434964,0.7715257785919917,0.48887725726249676,0.2839570792986129,0.0,0.0
MN908947.3,21563,25384,S,3821,3345,2608,2064,1393,788,460,0,0,o5-2,cg: nwrb,0.8754252813399633,0.6825438366919655,0.5401727296519235,0.3645642501962837,0.20622873593300184,0.12038733315885894,0.0,0.0
MN908947.3,21563,25384,S,3821,3091,2436,2082,1135,572,81,0,0,o5-3,cg: nwrb,0.8089505365087674,0.6375294425543051,0.5448835383407485,0.29704265898979326,0.14969903166710286,0.02119863909971212,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3551,3345,2948,2017,1299,0,0,o4-2,cg: nwrb,0.9377126406699817,0.9293378696676263,0.8754252813399633,0.7715257785919917,0.527872284742214,0.3399633603768647,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3450,3089,2897,1613,555,0,0,o4-3,cg: nwrb,0.9377126406699817,0.902904998691442,0.8084271133211202,0.7581784873069877,0.4221408008374771,0.14524993457210156,0.0,0.0
MN908947.3,21563,25384,S,3821,3445,3038,2766,2131,784,524,0,0,o2-2,cg: nwrb,0.901596440722324,0.7950798220361162,0.7238942685160953,0.5577074064381052,0.20518188955770741,0.13713687516356973,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3369,2581,2203,1546,876,0,0,o2o3o4o5-2,cg: nwrb,0.9377126406699817,0.8817063595917299,0.6754776236587281,0.5765506411934048,0.4046061240512955,0.2292593561894792,0.0,0.0
MN908947.3,21563,25384,S,3821,3572,3320,2686,2242,1144,678,0,0,o2o3o4o5-3,cg: nwrb,0.934833813137922,0.8688824914943732,0.7029573410102068,0.5867573933525255,0.2993980633342057,0.17744046061240512,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3200,2987,2631,1283,876,0,0,0adgio1-2,cg: nwrb,0.9377126406699817,0.8374771002355405,0.7817325307511123,0.6885632033499084,0.335775974875687,0.2292593561894792,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3583,3417,3083,2525,1627,0,0,0aio1o2o3o4o5,cg: nwrb,0.9377126406699817,0.9377126406699817,0.894268516095263,0.8068568437581785,0.6608217744046061,0.42580476315100757,0.0,0.0
MN908947.3,21563,25384,S,3821,2751,2389,2217,1619,395,271,0,0,0-4,cg: nwrb,0.7199685946087412,0.6252289976445956,0.5802146035069353,0.4237110704004187,0.10337607956032452,0.07092384192619733,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3515,3365,3062,2040,1151,0,0,a-2,cg: nwrb,0.9377126406699817,0.9199162522899764,0.8806595132164355,0.8013609002878828,0.533891651400157,0.30123004449097096,0.0,0.0
MN908947.3,21563,25384,S,3821,2796,2292,2102,1469,493,4,0,0,g-2,cg: nwrb,0.7317456163308035,0.5998429730437058,0.5501177702172206,0.3844543313268778,0.12902381575503793,0.0010468463752944255,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3246,2813,2258,1409,825,4,0,i-2,cg: nwrb,0.9377126406699817,0.8495158335514263,0.7361947134258048,0.5909447788537032,0.3687516356974614,0.21591206490447526,0.0010468463752944255,0.0
MN908947.3,21563,25384,S,3821,3580,3164,2731,2405,1798,1115,0,0,d-2,cg: nwrb,0.9369275058885108,0.8280554828578907,0.7147343627322691,0.6294163831457733,0.47055744569484426,0.2918084271133211,0.0,0.0
MN908947.3,21563,25384,S,3821,2154,1945,1578,1009,476,136,0,0,o1-2,cg: nwrb,0.5637267730960481,0.5090290499869145,0.4129808950536509,0.2640669981680188,0.12457471866003664,0.03559277676001047,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3265,2603,2325,1496,667,1,0,o2-3,cg: nwrb,0.9377126406699817,0.8544883538340748,0.6812352787228474,0.6084794556398848,0.39152054436011513,0.17456163308034545,0.00026171159382360636,0.0
MN908947.3,21563,25384,S,3821,3526,2616,2470,2020,1158,617,0,0,o3-4,cg: nwrb,0.9227950798220361,0.6846375294425543,0.6464276367443078,0.528657419523685,0.3030620256477362,0.16147605338916515,0.0,0.0
MN908947.3,21563,25384,S,3821,3821,3768,3336,3145,1718,757,0,0,0adgio1o2o3o4o5,cg: pwrb,1.0,0.9861292855273489,0.8730698769955509,0.823082962575242,0.44962051818895576,0.19811567652447004,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3383,2918,2507,1337,778,0,0,0adgio1,cg: pwrb,0.9377126406699817,0.8853703219052604,0.7636744307772835,0.6561109657157812,0.34990840094216175,0.20361161999476576,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3316,3011,2645,1469,823,265,0,o2o3o4o5,cg: pwrb,0.9377126406699817,0.8678356451190787,0.7880136090028789,0.6922271656634389,0.3844543313268778,0.21538864171682806,0.06935357236325569,0.0
MN908947.3,21563,25384,S,3821,3583,3234,3038,2535,1405,900,150,0,0agio1o2,cg: pwrb,0.9377126406699817,0.846375294425543,0.7950798220361162,0.6634388903428422,0.367704789322167,0.23554043444124576,0.03925673907354096,0.0
MN908947.3,21563,25384,S,3821,3583,3443,3012,2487,1336,710,149,0,0o5o3o4,cg: pwrb,0.9377126406699817,0.9010730175346768,0.7882753205967025,0.6508767338393091,0.34964668934833815,0.18581523161476055,0.03899502747971735,0.0
MN908947.3,21563,25384,S,3821,3583,3583,3555,3205,2525,1916,158,0,adgio1o2o3,cg: pwrb,0.9377126406699817,0.9377126406699817,0.9303847160429207,0.8387856582046584,0.6608217744046061,0.5014394137660299,0.041350431824129806,0.0
MN908947.3,21563,25384,S,3821,3611,3583,3583,3365,2861,2610,385,0,agio3o4o5,cg: pwrb,0.9450405652970426,0.9377126406699817,0.9377126406699817,0.8806595132164355,0.7487568699293379,0.6830672598796127,0.10075896362208846,0.0
MN908947.3,21563,25384,S,3821,3583,3583,3583,3328,2781,2259,386,3,o1o2o3o4o5,cg: pwrb,0.9377126406699817,0.9377126406699817,0.9377126406699817,0.870976184244962,0.7278199424234494,0.5912064904475268,0.10102067521591207,0.0007851347814708192
MN908947.3,21563,25384,S,3821,3305,3073,2809,2553,1556,930,3,0,0,cg: pwrb,0.8649568175870191,0.8042397278199425,0.7351478670505104,0.6681496990316671,0.4072232399895315,0.24339178225595393,0.0007851347814708192,0.0
MN908947.3,21563,25384,S,3821,1684,1371,1072,1043,569,125,0,0,o1o2,cg: pwrb,0.44072232399895317,0.35880659513216434,0.28055482857890607,0.27296519235802147,0.14891389688563203,0.032713949227950796,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3316,2820,2419,1913,1318,213,0,o3,cg: pwrb,0.9377126406699817,0.8678356451190787,0.73802669458257,0.6330803454593038,0.500654278984559,0.3449358806595132,0.05574456948442816,0.0
MN908947.3,21563,25384,S,3821,3821,3821,3678,3042,1913,1335,178,0,o5,cg: pwrb,1.0,1.0,0.9625752420832243,0.7961266684114107,0.500654278984559,0.34938497775451455,0.046584663700601936,0.0
MN908947.3,21563,25384,S,3821,3501,2878,2579,2289,1437,1035,152,0,o4,cg: pwrb,0.9162522899764459,0.7532059670243392,0.6749542004710809,0.599057838262235,0.3760795603245224,0.2708714996074326,0.03978016226118817,0.0
MN908947.3,21563,25384,S,3821,3583,3583,3194,2938,2299,1443,187,0,0-2,cg: pwrb,0.9377126406699817,0.9377126406699817,0.8359068306725987,0.7689086626537556,0.6016749542004711,0.37764982988746404,0.04894006804501439,0.0
MN908947.3,21563,25384,S,3821,3583,3246,3082,2710,1522,1013,0,0,a,cg: pwrb,0.9377126406699817,0.8495158335514263,0.8065951321643549,0.7092384192619733,0.39832504579952893,0.26511384454331327,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,2801,2684,2207,1050,727,0,0,g,cg: pwrb,0.9377126406699817,0.7330541742999215,0.7024339178225596,0.5775974875686993,0.2747971735147867,0.19026432870976184,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3583,3113,2739,1632,1251,67,0,i,cg: pwrb,0.9377126406699817,0.9377126406699817,0.8147081915728867,0.7168280554828579,0.4271133211201256,0.3274012038733316,0.01753467678618163,0.0
MN908947.3,21563,25384,S,3821,3309,2769,2350,1852,883,688,0,0,d,cg: pwrb,0.8660036639623135,0.7246794032975661,0.615022245485475,0.484689871761319,0.23109133734624443,0.1800575765506412,0.0,0.0
MN908947.3,21563,25384,S,3821,3285,3210,2807,2387,1300,878,32,0,0-3,cg: pwrb,0.8597225857105469,0.8400942161737766,0.7346244438628631,0.6247055744569484,0.3402250719706883,0.2297827793771264,0.008374771002355404,0.0
MN908947.3,21563,25384,S,3821,3583,3583,3583,3252,2223,1497,16,0,o3-2,cg: pwrb,0.9377126406699817,0.9377126406699817,0.9377126406699817,0.8510861031143679,0.581784873069877,0.3917822559539388,0.004187385501177702,0.0
MN908947.3,21563,25384,S,3821,3301,2272,2135,1650,775,656,80,0,o5-2,cg: pwrb,0.8639099712117246,0.5946087411672337,0.5587542528133996,0.4318241298089505,0.20282648521329494,0.1716828055482858,0.02093692750588851,0.0
MN908947.3,21563,25384,S,3821,3543,2763,2565,1544,849,702,151,0,o5-3,cg: pwrb,0.9272441769170374,0.7231091337346245,0.6712902381575504,0.4040827008636483,0.22219314315624183,0.1837215388641717,0.03951845066736456,0.0
MN908947.3,21563,25384,S,3821,3583,3583,3537,3168,2559,2121,271,0,o4-2,cg: pwrb,0.9377126406699817,0.9377126406699817,0.9256739073540958,0.829102329233185,0.6697199685946087,0.5550902904998691,0.07092384192619733,0.0
MN908947.3,21563,25384,S,3821,3583,3368,2478,2307,1593,1090,178,0,o4-3,cg: pwrb,0.9377126406699817,0.8814446479979063,0.6485213294948966,0.6037686469510599,0.416906568961005,0.28526563726773096,0.046584663700601936,0.0
MN908947.3,21563,25384,S,3821,3583,3415,3019,2601,1804,1308,252,0,o2-2,cg: pwrb,0.9377126406699817,0.8937450929076158,0.7901073017534677,0.6807118555352002,0.4721277152577859,0.34231876472127715,0.0659513216435488,0.0
MN908947.3,21563,25384,S,3821,3583,3446,3063,2833,1718,764,225,0,o2o3o4o5-2,cg: pwrb,0.9377126406699817,0.9018581523161476,0.8016226118817064,0.7414289453022769,0.44962051818895576,0.1999476576812353,0.05888510861031144,0.0
MN908947.3,21563,25384,S,3821,3534,3340,2918,2293,1236,724,126,0,o2o3o4o5-3,cg: pwrb,0.9248887725726249,0.8741167233708453,0.7636744307772835,0.6001046846375294,0.3234755299659775,0.18947919392829102,0.0329756608217744,0.0
MN908947.3,21563,25384,S,3821,3583,3480,3277,2798,1550,1046,205,0,0adgio1-2,cg: pwrb,0.9377126406699817,0.9107563465061502,0.8576288929599581,0.7322690395184507,0.4056529704265899,0.27375032713949227,0.05365087673383931,0.0
MN908947.3,21563,25384,S,3821,3583,3583,3541,3277,2648,2250,282,0,0aio1o2o3o4o5,cg: pwrb,0.9377126406699817,0.9377126406699817,0.9267207537293902,0.8576288929599581,0.6930123004449097,0.5888510861031143,0.073802669458257,0.0
MN908947.3,21563,25384,S,3821,3285,2905,2563,1928,919,563,0,0,0-4,cg: pwrb,0.8597225857105469,0.7602721800575766,0.6707668149699032,0.5045799528919132,0.24051295472389428,0.1473436273226904,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3583,3538,3235,2689,2030,231,0,a-2,cg: pwrb,0.9377126406699817,0.9377126406699817,0.9259356189479194,0.8466370060193666,0.7037424757916776,0.5312745354619209,0.060455378173253076,0.0
MN908947.3,21563,25384,S,3821,3198,2667,2229,1969,1174,734,48,0,g-2,cg: pwrb,0.8369536770478933,0.6979848207275582,0.5833551426328186,0.5153101282386809,0.3072494111489139,0.1920963098665271,0.012562156503533107,0.0
MN908947.3,21563,25384,S,3821,3583,3365,3346,2939,2259,1527,25,0,i-2,cg: pwrb,0.9377126406699817,0.8806595132164355,0.8756869929337869,0.7691703742475792,0.5912064904475268,0.39963360376864693,0.00654278984559016,0.0
MN908947.3,21563,25384,S,3821,3445,3092,2731,2500,1910,1300,151,0,d-2,cg: pwrb,0.901596440722324,0.809212248102591,0.7147343627322691,0.654278984559016,0.4998691442030882,0.3402250719706883,0.03951845066736456,0.0
MN908947.3,21563,25384,S,3821,3110,2412,2107,1764,1201,731,73,0,o1-2,cg: pwrb,0.8139230567914159,0.6312483643025386,0.5514263281863386,0.46165925150484166,0.31431562418215125,0.19131117508505627,0.019104946349123266,0.0
MN908947.3,21563,25384,S,3821,3583,2945,2587,2448,1606,974,218,0,o2-3,cg: pwrb,0.9377126406699817,0.7707406438105208,0.6770478932216697,0.6406699816801884,0.4203088196807119,0.2549070923841926,0.05705312745354619,0.0
MN908947.3,21563,25384,S,3821,3821,3804,3484,3112,2112,1436,158,0,o3-4,cg: pwrb,1.0,0.9955509029049987,0.9118031928814446,0.814446479979063,0.5527348861554567,0.3758178487306988,0.041350431824129806,0.0
MN908947.3,21563,25384,S,3821,3821,3625,3613,3613,3608,3481,3137,1450,0adgio1o2o3o4o5,ont: wb,1.0,0.9487045276105731,0.9455639884846899,0.9455639884846899,0.9442554305155718,0.9110180580999738,0.8209892698246533,0.37948181104422923
MN908947.3,21563,25384,S,3821,3661,3615,3613,3613,3481,3481,3059,1452,0adgio1,ont: wb,0.958126144988223,0.9460874116723371,0.9455639884846899,0.9455639884846899,0.9110180580999738,0.9110180580999738,0.800575765506412,0.3800052342318765
MN908947.3,21563,25384,S,3821,3643,3615,3613,3613,3337,3140,2785,1395,o2o3o4o5,ont: wb,0.953415336299398,0.9460874116723371,0.9455639884846899,0.9455639884846899,0.8733315885893745,0.821774404606124,0.7288667887987438,0.3650876733839309
MN908947.3,21563,25384,S,3821,3754,3615,3613,3613,3481,3481,3137,1450,0agio1o2,ont: wb,0.9824653232138184,0.9460874116723371,0.9455639884846899,0.9455639884846899,0.9110180580999738,0.9110180580999738,0.8209892698246533,0.37948181104422923
MN908947.3,21563,25384,S,3821,3774,3618,3613,3613,3608,3481,3138,1849,0o5o3o4,ont: wb,0.9876995550902905,0.9468725464538079,0.9455639884846899,0.9455639884846899,0.9442554305155718,0.9110180580999738,0.8212509814184769,0.4839047369798482
MN908947.3,21563,25384,S,3821,3821,3635,3634,3614,3481,3481,3138,1834,adgio1o2o3,ont: wb,1.0,0.9513216435488092,0.9510599319549856,0.9458257000785135,0.9110180580999738,0.9110180580999738,0.8212509814184769,0.4799790630724941
MN908947.3,21563,25384,S,3821,3716,3625,3613,3613,3608,3481,3137,1748,agio3o4o5,ont: wb,0.9725202826485213,0.9487045276105731,0.9455639884846899,0.9455639884846899,0.9442554305155718,0.9110180580999738,0.8209892698246533,0.45747186600366396
MN908947.3,21563,25384,S,3821,3639,3625,3614,3613,3608,3480,2797,1626,o1o2o3o4o5,ont: wb,0.9523684899241036,0.9487045276105731,0.9458257000785135,0.9455639884846899,0.9442554305155718,0.9107563465061502,0.7320073279246271,0.42554305155718397
MN908947.3,21563,25384,S,3821,3687,3614,3613,3613,3610,3481,3138,1616,0,ont: wb,0.9649306464276367,0.9458257000785135,0.9455639884846899,0.9455639884846899,0.944778853703219,0.9110180580999738,0.8212509814184769,0.4229259356189479
